JAHR;KT;GEBIET;FAT;BIO;B_KULTURLAND;B_VERSORGUNGSSICHERHEIT;B_BIODIVERSITAET;B_PRODUKTIONSSYSTEME;B_LANDSCHAFTSQUALITAET;B_RESSOURCENEFFIZIENZ
2018;99;02;442;0;385391;787011;256258;618936;117469;64630
2018;99;02;442;1;49207;77870;23921;93932;19409;3313
2018;99;02;443;0;253817;421264;154209;707133;52813;6012
2018;99;02;443;1;254243;421342;202088;521150;61194;8060
2018;99;02;451;0;42888;98721;41376;13636;19055;1636
2018;99;02;451;1;14829;48964;10118;39877;5915;1019
2018;99;02;452;0;233208;689909;240196;250443;100071;18944
2018;99;02;452;1;287300;576512;457450;472375;111275;39125
2018;99;02;999;0;1828114;3667853;1145521;1528664;486459;105089
2018;99;02;999;1;2019989;3659322;2004797;2772271;549511;117998
2019;AG;01;411;0;240302;6517890;1876699;696355;470329;314582
2019;AG;01;413;0;51313;1918034;449680;161123;136598;52439
2019;AG;01;413;1;18641;549579;229528;581826;107016;40725
2019;AG;01;414;0;50061;500502;274631;51261;55261;28079
2019;AG;01;414;1;11521;107364;79409;113377;19739;0
2019;AG;01;415;0;177325;452515;268813;34415;75518;85694
2019;AG;01;421;0;765404;3441712;1587090;1499023;401186;108311
2019;AG;01;421;1;182980;853349;730970;796972;216953;37583
2019;AG;01;422;0;565734;2444126;1424735;1396211;409811;47888
2019;AG;01;422;1;192778;615266;554153;531456;157841;17763
2019;AG;01;431;0;411307;1299934;875559;490301;237275;7090
2019;AG;01;431;1;29089;132995;180216;102408;51179;716
2019;AG;01;442;0;32131;103660;42020;178383;8184;9987
2019;AG;01;443;0;13972;100238;66242;191986;15102;8450
2019;AG;01;451;0;713439;9088880;2817744;2407920;798441;365057
2019;AG;01;451;1;35338;394987;161535;423826;71658;14032
2019;AG;01;452;0;487687;3953400;1901401;1595000;502726;127134
2019;AG;01;452;1;122250;759224;464264;852688;223904;43586
2019;AG;01;999;0;2922853;23084113;10198601;9915524;2458384;1045045
2019;AG;01;999;1;337414;2566637;1470493;3055098;521968;142214
2019;AG;02;421;0;94946;237906;156716;52526;43730;4570
2019;AI;02;421;0;2778561;4577702;803279;1733292;94894;96501
2019;AI;02;421;1;168209;292593;60424;180698;12600;9891
2019;AI;02;422;0;162024;351521;53548;172893;30470;10300
2019;AI;02;431;0;95585;163253;55739;62441;26532;798
2019;AI;02;442;0;266297;432434;85630;488048;32355;40617
2019;AI;02;443;0;47491;82269;14838;401466;4275;1426
2019;AI;02;999;0;971810;1798150;318929;914187;78183;69950
2019;AR;02;421;0;4534237;7510371;1055223;2918523;753986;126916
2019;AR;02;421;1;1102611;2090414;328778;1284624;257712;71110
2019;AR;02;422;0;310938;507079;105891;262086;44566;5952
2019;AR;02;422;1;237149;397594;132518;264470;50174;9730
2019;AR;02;431;0;229489;385469;79329;127143;55087;215
2019;AR;02;431;1;94374;178075;76070;109100;33175;682
2019;AR;02;442;0;79016;147547;27782;227518;21806;26111
2019;AR;02;999;0;764411;1357598;214034;606476;155811;39570
2019;AR;02;999;1;58811;125222;39318;70337;20979;5744
2019;BE;01;411;0;165764;10950338;2694595;1230013;709651;771917
2019;BE;01;411;1;25;172116;42688;190917;21534;27994
2019;BE;01;413;0;42747;3390720;693295;152786;218199;119813
2019;BE;01;413;1;36991;515995;167971;543989;69761;16182
2019;BE;01;414;0;21122;607362;177808;36559;44263;46122
2019;BE;01;415;0;245332;178507;153576;1056;24572;8705
2019;BE;01;415;1;155395;68615;72751;84878;8570;8460
2019;BE;01;421;0;3621167;13880878;3570722;5862944;1800775;396888
2019;BE;01;421;1;348684;1349850;503554;1109248;194602;49162
2019;BE;01;422;0;687284;3107074;1006369;1919684;458672;75481
2019;BE;01;422;1;168266;748868;455869;654179;148836;17764
2019;BE;01;431;0;337849;1178835;471178;547377;126726;11066
2019;BE;01;431;1;50271;178171;110241;132957;31304;837
2019;BE;01;442;0;133343;586155;154605;608261;73500;68062
2019;BE;01;443;0;64826;375238;144630;462901;54038;5779
2019;BE;01;451;0;993856;16235278;3742925;4286076;1768428;809577
2019;BE;01;451;1;23352;578303;172208;583930;78129;47431
2019;BE;01;452;0;384151;4583281;1430995;1923992;563438;227370
2019;BE;01;452;1;126657;1154037;419608;1178790;186811;53440
2019;BE;01;999;0;4004647;37810834;9960843;17120281;4165642;2283274
2019;BE;01;999;1;316982;2781435;1162395;3336156;417026;192331
2019;BE;02;421;0;42913347;62202705;19070987;21463608;8323270;630703
2019;BE;02;421;1;8567554;11651358;5134527;6893975;1822413;158501
2019;BE;02;422;0;4337820;7669504;2596630;3476790;1050255;93018
2019;BE;02;422;1;2430994;3374587;2096453;2210124;639374;27420
2019;BE;02;431;0;1834157;2862584;1162242;995862;456080;11012
2019;BE;02;431;1;597751;899055;634604;513385;215198;3424
2019;BE;02;442;0;353440;779290;177192;705484;120850;58680
2019;BE;02;443;0;171595;477630;84941;536622;38389;12730
2019;BE;02;443;1;76029;156007;41143;202075;28705;2412
2019;BE;02;452;0;216610;350663;79462;155240;15225;9631
2019;BE;02;999;0;6268105;13345666;3136264;5344604;1678197;299068
2019;BE;02;999;1;1375312;2523679;1063012;1878378;467243;40398
2019;BL;01;411;0;24229;1100872;299371;137507;175915;28675
2019;BL;01;414;0;58421;402690;111014;63462;17483;59260
2019;BL;01;415;0;41262;101408;51275;10897;3276;7196
2019;BL;01;421;0;853379;3513493;1384571;1179682;310815;46904
2019;BL;01;421;1;171391;662776;372717;498604;61400;10399
2019;BL;01;422;0;341130;1626063;766111;774653;157206;16655
2019;BL;01;422;1;88366;414879;397802;342535;43570;3735
2019;BL;01;431;0;132636;437478;314258;134706;27785;490
2019;BL;01;431;1;51267;206935;249122;152429;39080;437
2019;BL;01;443;0;37798;108690;56129;290606;10826;1081
2019;BL;01;451;0;122140;1426170;397724;451869;193469;42153
2019;BL;01;452;0;138252;1014568;459720;371356;114162;30185
2019;BL;01;999;0;794648;5246720;2214615;1710789;567846;150200
2019;BL;01;999;1;67751;280010;277089;209335;34818;4585
2019;BL;02;421;0;589416;1539660;463461;463312;108776;15512
2019;BL;02;421;1;157822;336932;138643;183448;29789;555
2019;BL;02;422;0;272743;591159;220993;246821;55326;3715
2019;BL;02;422;1;148294;360732;274630;224348;50691;5310
2019;BL;02;999;0;109635;277173;132424;70822;30505;186
2019;FR;01;411;0;152477;6721243;1712970;818838;955490;418298
2019;FR;01;413;0;17918;1688932;228296;111671;195969;85657
2019;FR;01;413;1;6998;500635;75218;557618;30167;9610
2019;FR;01;415;0;33451;138594;71411;18533;24469;23080
2019;FR;01;421;0;3029939;13294051;2155364;6925123;1425307;314878
2019;FR;01;421;1;252306;993948;254953;842592;133839;27661
2019;FR;01;422;0;199527;724742;168992;470059;82090;24125
2019;FR;01;431;0;113782;600931;193166;263700;65542;5151
2019;FR;01;442;0;28940;156757;30771;227830;21894;13949
2019;FR;01;443;0;48122;322530;159937;414857;46063;6263
2019;FR;01;451;0;708926;7843338;1754558;2501321;1131813;393615
2019;FR;01;451;1;51718;596146;161778;666124;85455;35652
2019;FR;01;452;0;242309;2004116;579762;800833;309042;104479
2019;FR;01;452;1;31616;271712;147992;271979;53072;10918
2019;FR;01;999;0;2093911;18572175;5025797;9072974;2703286;938851
2019;FR;01;999;1;111858;927108;291571;1186170;126822;58149
2019;FR;02;421;0;9167175;16609761;2158045;7546794;1366430;247478
2019;FR;02;421;1;792538;1766491;258465;1268691;173849;32479
2019;FR;02;422;0;378269;588323;133947;320449;43632;4165
2019;FR;02;443;0;194050;439155;71587;487206;48764;12609
2019;FR;02;999;0;1084941;2320669;275410;1317187;225478;58514
2019;GE;01;411;0;18937;3693537;962673;686741;338578;268497
2019;GE;01;413;0;0;174758;52443;14717;7770;1732
2019;GE;01;415;0;72825;2779287;878298;311494;327788;183983
2019;GE;01;415;1;9015;568780;215089;481335;66203;30210
2019;GE;01;431;0;0;185046;133931;64614;12848;61
2019;GE;01;452;0;83309;757427;105635;309693;81171;37991
2019;GE;01;999;0;7932;627024;343750;169221;49494;21003
2019;GL;01;421;0;451814;826870;351169;513611;74050;35757
2019;GL;02;421;0;2771106;2878631;998235;1013259;465226;7890
2019;GL;02;421;1;1467239;1472929;528653;858880;256940;2939
2019;GL;02;422;0;343478;364359;100033;156813;73594;0
2019;GL;02;422;1;539625;663364;272580;398200;129241;1551
2019;GL;02;431;0;211563;235198;85671;79642;28809;0
2019;GL;02;431;1;82204;90272;35470;52562;18854;0
2019;GL;02;999;0;313395;301631;153093;104604;73047;219
2019;GR;01;415;0;46233;264757;91240;7861;89346;127536
2019;GR;01;415;1;5574;70610;22459;82204;20994;14132
2019;GR;01;421;0;255759;485663;150472;161692;35102;5111
2019;GR;01;431;0;39240;95761;42683;30623;14372;0
2019;GR;01;452;0;73361;215063;69853;91065;34190;5677
2019;GR;01;452;1;93829;208089;91086;218121;58307;8727
2019;GR;01;999;0;525855;1209004;411441;545981;288080;45317
2019;GR;02;421;0;10700078;11171878;4503029;3854783;1757473;53187
2019;GR;02;421;1;12409640;12527905;6911288;6924198;2315351;35654
2019;GR;02;422;0;1984101;2003514;822178;884858;322879;6661
2019;GR;02;422;1;15581528;14978299;8242746;9008875;2936137;47242
2019;GR;02;431;0;1417934;1450294;737435;451514;272133;154
2019;GR;02;431;1;4645117;4404236;2885905;2329065;939188;708
2019;GR;02;999;0;1663929;1584852;752518;583423;253436;7956
2019;GR;02;999;1;6112991;5954115;3173718;3537192;1135184;29770
2019;JU;01;411;0;26679;1443888;502251;230018;152595;72396
2019;JU;01;421;0;142628;807612;366376;343624;105614;4099
2019;JU;01;421;1;79088;644998;407294;634854;84071;17778
2019;JU;01;422;0;184207;800686;483836;511822;109933;5665
2019;JU;01;431;0;34393;274859;234174;128202;31817;506
2019;JU;01;451;0;345010;4809452;1401034;1445309;510935;121874
2019;JU;01;452;0;214141;2194592;959899;834724;254238;54715
2019;JU;01;452;1;146766;1103265;512437;1133015;135687;56843
2019;JU;01;999;0;594423;5892701;2616404;2272943;656173;182553
2019;JU;01;999;1;103069;1186344;565603;1282028;146248;40218
2019;JU;02;421;0;4509162;9099299;1740714;3203376;983000;54317
2019;JU;02;421;1;673085;1490037;444537;913890;154759;11575
2019;JU;02;422;0;1914156;3848729;1098085;1668057;409016;10727
2019;JU;02;422;1;602685;1193396;838739;840172;144606;5328
2019;JU;02;431;0;365792;650558;246458;192300;67064;770
2019;JU;02;431;1;94093;181285;96949;106643;19267;0
2019;JU;02;999;0;1765067;3677227;715450;1526913;352992;27571
2019;JU;02;999;1;475766;1050654;415748;875716;125999;29805
2019;LU;01;411;0;33314;870802;271425;102575;160344;60409
2019;LU;01;413;0;2380;120015;33100;7715;10962;2623
2019;LU;01;414;0;28532;302769;107664;37142;27490;24220
2019;LU;01;415;0;28206;65098;89161;2416;7152;11237
2019;LU;01;421;0;1502021;7995620;2854862;4023563;797174;456446
2019;LU;01;421;1;312041;1603691;738245;1450463;196619;113883
2019;LU;01;422;0;552397;2641817;1306556;1859230;304722;99296
2019;LU;01;422;1;129550;480448;318675;461142;81320;21612
2019;LU;01;431;0;156385;559248;258062;244822;62214;10596
2019;LU;01;431;1;33483;85880;114430;55921;18019;83
2019;LU;01;442;0;446216;2603124;880683;2742488;248578;339869
2019;LU;01;443;0;106085;447985;191297;861749;54202;20248
2019;LU;01;451;0;102258;1567218;374096;518923;187371;128851
2019;LU;01;452;0;164011;1193984;417556;631530;127589;93004
2019;LU;01;452;1;47386;327134;168214;361922;54076;25018
2019;LU;01;999;0;3187981;28819934;8749494;19374106;3205077;2977506
2019;LU;01;999;1;239113;1635932;697642;2047382;232473;152272
2019;LU;02;421;0;6059044;9865872;3199150;3595656;1225324;137847
2019;LU;02;421;1;964994;1515241;642643;937592;228255;26457
2019;LU;02;422;0;3126258;4518801;2097291;2283390;585869;52675
2019;LU;02;422;1;737345;1053489;724207;675115;165647;10923
2019;LU;02;431;0;541676;726006;308575;300413;105303;1647
2019;LU;02;431;1;169386;288075;136915;203378;43693;2290
2019;LU;02;442;0;580788;1152577;357065;1030272;149481;84016
2019;LU;02;443;0;80050;154739;76517;143119;22903;6122
2019;LU;02;999;0;4296633;7569572;2275911;3996582;958749;262030
2019;LU;02;999;1;346968;521092;309121;421809;85566;14154
2019;NE;01;411;0;30795;893483;163479;172853;128095;51867
2019;NE;01;415;0;106288;544886;300256;41720;110487;66980
2019;NE;01;415;1;31873;206941;158624;263327;43137;0
2019;NE;01;451;0;209839;1006543;338128;296848;156242;37703
2019;NE;01;452;0;229844;1210604;389385;477699;179123;17623
2019;NE;01;999;0;320066;1841303;591875;593491;271754;30389
2019;NE;02;421;0;6299188;18134826;2884167;6448763;1827115;121968
2019;NE;02;421;1;323218;925829;195526;530178;105678;16690
2019;NE;02;422;0;1157035;2863276;701324;1208880;324632;22596
2019;NE;02;422;1;301693;838560;406519;500388;103086;6390
2019;NE;02;431;0;125234;329198;64884;119867;29845;2104
2019;NE;02;999;0;1108529;2970879;584870;1236424;285024;68885
2019;NW;01;421;0;268835;603097;142899;301587;65619;31485
2019;NW;02;421;0;2360341;2605890;913779;861509;370637;34381
2019;NW;02;421;1;668353;645737;300681;441171;127294;16444
2019;NW;02;422;0;387844;387973;228407;194018;63336;6298
2019;NW;02;422;1;355643;277638;186099;192636;47269;3076
2019;NW;02;431;0;371894;330609;95744;109337;43693;361
2019;NW;02;431;1;153971;121010;73745;65944;19013;0
2019;NW;02;442;0;148279;172593;70528;135009;26204;11043
2019;NW;02;999;0;458046;503013;182854;273019;73873;8164
2019;OW;01;421;0;476746;837181;252321;444964;127144;15769
2019;OW;01;421;1;216119;348423;127353;291207;46048;10106
2019;OW;01;999;0;93061;140749;45889;162200;20677;8833
2019;OW;02;421;0;3566705;3214313;878156;1370763;472279;39311
2019;OW;02;421;1;2167877;1978132;773424;1400094;349996;42908
2019;OW;02;422;0;316781;283958;137223;156100;33530;5417
2019;OW;02;422;1;281310;244732;133972;182923;43393;2052
2019;OW;02;431;0;117759;132145;51248;43115;23474;36
2019;OW;02;431;1;74253;87205;38566;46548;24323;706
2019;OW;02;442;0;36413;69224;12955;81782;8811;13575
2019;OW;02;999;0;467809;502395;165386;259689;83743;18470
2019;OW;02;999;1;185812;173903;64896;104873;39634;1427
2019;SG;01;413;0;65051;1241358;281595;117313;207713;26544
2019;SG;01;414;0;7228;195261;214460;7625;21181;14827
2019;SG;01;415;0;202351;124633;112885;2466;15213;34404
2019;SG;01;421;0;3469042;16255177;5632170;8156506;1615131;233678
2019;SG;01;421;1;474103;1996907;912199;1718343;306909;55305
2019;SG;01;422;0;609598;1967528;957285;1337672;230400;32576
2019;SG;01;422;1;81532;283909;348066;268335;74850;9796
2019;SG;01;431;0;400962;908408;494790;385681;90481;5048
2019;SG;01;431;1;117138;227318;124230;223066;17692;6841
2019;SG;01;442;0;239685;1231460;514763;1595544;130076;152351
2019;SG;01;443;0;70918;665415;238510;1336705;69998;12630
2019;SG;01;451;0;178314;1123195;248375;364071;165654;54559
2019;SG;01;452;0;151932;523189;184885;271792;81354;20179
2019;SG;01;999;0;1206808;8332104;3024378;4951599;1004283;332747
2019;SG;01;999;1;273344;1010217;575701;1191163;158999;43574
2019;SG;02;421;0;14364317;19914090;5747298;7365838;2092742;160337
2019;SG;02;421;1;2631793;3308849;1158024;2033770;443814;37910
2019;SG;02;422;0;2251165;2852854;1126054;1327688;345896;28050
2019;SG;02;422;1;1085573;1172783;580516;795674;165101;8591
2019;SG;02;431;0;1064230;1275120;370905;449929;135216;464
2019;SG;02;431;1;317430;373450;216677;213717;54430;250
2019;SG;02;442;0;164564;298325;39250;275599;27725;26745
2019;SG;02;443;0;63334;160258;27799;320213;9907;4411
2019;SG;02;999;0;2596473;3618100;1206521;1694544;396037;39219
2019;SG;02;999;1;722328;935995;372158;716207;136132;8688
2019;SH;01;411;0;214859;5115550;1881015;680341;573213;380793
2019;SH;01;415;0;102987;632345;310022;83966;95932;91118
2019;SH;01;431;0;12383;70768;129625;28985;2101;2107
2019;SH;01;451;0;91755;1527389;437132;423523;97255;37855
2019;SH;01;452;0;100163;883460;630858;354404;93468;42180
2019;SH;01;999;0;547207;5409328;2978644;2041086;448962;290046
2019;SO;01;411;0;35586;2635885;750609;369540;322443;173576
2019;SO;01;413;0;3684;253684;78065;15006;24435;3224
2019;SO;01;414;0;9289;203979;202571;39270;32824;12621
2019;SO;01;421;0;442589;2385964;901501;998493;235240;75329
2019;SO;01;421;1;101863;523835;326786;459657;65651;21064
2019;SO;01;422;0;265990;1118552;782414;535844;136577;27470
2019;SO;01;422;1;32743;183259;189266;145344;36606;1639
2019;SO;01;431;0;125337;469408;346276;167748;29935;1925
2019;SO;01;451;0;168667;5107789;1227738;1564909;659332;265725
2019;SO;01;451;1;9988;398081;119210;430529;65861;28100
2019;SO;01;452;0;154347;1364576;503292;578071;172735;82482
2019;SO;01;999;0;490147;6462319;3056459;2623393;739264;374472
2019;SO;01;999;1;67999;763180;335255;813736;115728;63919
2019;SO;02;421;0;1608516;3709260;1320795;1288949;538363;64269
2019;SO;02;421;1;408854;959318;390294;556340;131737;14886
2019;SO;02;422;0;553349;1172733;488735;529731;174429;16194
2019;SO;02;422;1;452461;960707;853502;604982;214231;10155
2019;SO;02;431;1;200973;338465;245762;198877;47333;180
2019;SO;02;999;0;396700;811171;445948;302346;106401;8751
2019;SZ;01;421;0;1296753;3375700;1648897;1654725;428353;130557
2019;SZ;01;421;1;69267;168129;110030;128413;29263;6576
2019;SZ;01;422;0;172005;345568;214505;248991;58772;12286
2019;SZ;01;422;1;55698;92721;73786;82815;24995;3937
2019;SZ;01;431;0;88648;210400;125606;65229;21448;5975
2019;SZ;01;442;0;62641;175282;95557;128746;23850;18822
2019;SZ;01;999;0;184003;611472;295182;473027;79319;41388
2019;SZ;02;421;0;8169617;10651929;5516901;3838897;1540911;153286
2019;SZ;02;421;1;748130;887133;574678;541789;150748;18979
2019;SZ;02;422;0;955658;1327160;689047;627109;192016;17498
2019;SZ;02;422;1;839954;1004314;735182;662256;154698;19020
2019;SZ;02;431;0;1216047;1381452;643176;472129;231258;4230
2019;SZ;02;431;1;221275;293415;257628;161927;69947;885
2019;SZ;02;442;0;115049;209357;90994;215194;33454;15092
2019;SZ;02;999;0;1807317;2154145;1115540;940158;338774;43094
2019;SZ;02;999;1;200560;217983;153272;133148;34718;2074
2019;TG;01;411;0;50831;3980152;996493;451250;462231;204546
2019;TG;01;413;0;20273;981186;189702;51558;80808;26663
2019;TG;01;413;1;11999;781327;180872;718355;93538;20869
2019;TG;01;414;0;24533;1644787;380761;104022;163742;135623
2019;TG;01;414;1;5314;241936;114311;278900;43760;33363
2019;TG;01;415;0;69186;334069;93783;38795;65578;31345
2019;TG;01;421;0;649872;8637563;2638714;4741483;1105224;199556
2019;TG;01;421;1;94143;1532033;721385;1585609;261718;67773
2019;TG;01;422;0;49528;506642;269282;338804;86009;15495
2019;TG;01;422;1;74186;351660;284184;376666;76591;7690
2019;TG;01;431;0;96892;457757;263523;213469;73156;1656
2019;TG;01;431;1;51328;301386;528197;304047;70655;3602
2019;TG;01;442;0;32052;370940;176838;835970;52202;132995
2019;TG;01;443;0;13812;260785;154178;1019366;38649;6110
2019;TG;01;451;0;146978;5429720;1140099;1577668;532611;237369
2019;TG;01;451;1;12365;446678;99238;511913;56741;24955
2019;TG;01;452;0;92783;1421369;499945;555344;184446;48892
2019;TG;01;452;1;50122;540856;287893;604731;115600;45364
2019;TG;01;999;0;491642;14962666;3749749;7234532;1463835;717685
2019;TG;01;999;1;205258;2612904;1113566;3314477;495626;156420
2019;TG;02;421;0;428142;768466;138991;295458;104700;8065
2019;TG;02;422;0;322199;250178;152154;210468;38029;0
2019;TI;01;413;0;547;238266;30402;8998;14302;2781
2019;TI;01;415;0;264604;572308;268801;40879;41240;50111
2019;TI;01;421;0;92131;303896;61622;179020;17300;14707
2019;TI;01;422;0;27850;171245;43163;90062;3853;2306
2019;TI;01;431;0;114722;241907;75000;113985;7731;1023
2019;TI;01;999;0;140134;463474;138358;115261;19614;15250
2019;TI;02;415;0;160831;175059;47515;5170;30685;24273
2019;TI;02;421;0;2928259;3652601;1154347;1186371;270739;10308
2019;TI;02;421;1;250611;308079;131490;157162;20043;0
2019;TI;02;422;0;278541;420413;207242;151488;40699;95
2019;TI;02;422;1;624449;817035;455592;396875;116434;168
2019;TI;02;431;0;2245823;2254233;958165;789261;221469;631
2019;TI;02;431;1;1096089;1056589;624401;617811;154990;1377
2019;TI;02;999;0;642668;744103;271548;268259;61312;592
2019;TI;02;999;1;255440;314576;174669;204988;33257;2199
2019;UR;01;421;0;425976;609790;150201;311067;68699;38512
2019;UR;02;421;0;5147390;3901938;1756196;1231830;630686;12321
2019;UR;02;421;1;391192;289658;193995;158199;48291;545
2019;UR;02;422;0;388473;257190;148512;127956;44232;1915
2019;UR;02;422;1;680333;514328;310135;328254;67995;913
2019;UR;02;431;0;967565;686254;297242;211512;150170;264
2019;UR;02;431;1;113608;106263;46059;51069;14736;0
2019;UR;02;999;0;983303;682862;313430;205019;137758;581
2019;VD;01;411;0;791551;29253389;7171147;4776627;3245395;2129799
2019;VD;01;411;1;16478;1041021;321704;1124498;136346;124686
2019;VD;01;413;0;23677;2103630;467509;158761;190995;88357
2019;VD;01;413;1;5827;316169;103569;249374;24728;1400
2019;VD;01;414;0;9585;1049019;228425;95254;105303;103265
2019;VD;01;415;0;2188887;5125041;1710510;466195;541018;330667
2019;VD;01;415;1;139057;482414;411551;504670;64620;36403
2019;VD;01;421;0;902620;3471737;820984;1830971;417960;50739
2019;VD;01;422;0;380048;1068691;404327;600965;125854;5247
2019;VD;01;422;1;130920;339264;219780;304375;48687;1770
2019;VD;01;431;0;313236;772323;579218;374619;104840;1150
2019;VD;01;431;1;107213;159893;286197;160922;20828;0
2019;VD;01;451;0;2218886;13936407;3228498;4563471;1753477;501072
2019;VD;01;451;1;79804;565098;253241;643238;83513;36511
2019;VD;01;452;0;1618511;7080572;2306285;3157776;917330;344625
2019;VD;01;452;1;442531;2166913;867051;2317315;269149;184790
2019;VD;01;999;0;2873981;22620523;7245243;9298843;2729781;971972
2019;VD;01;999;1;241173;2666794;1563995;2804118;348212;157799
2019;VD;02;421;0;7062337;9501534;2882297;3751733;1130302;62983
2019;VD;02;421;1;1137428;1369904;658840;809999;181156;10590
2019;VD;02;422;0;981754;1518045;781934;651473;206094;9080
2019;VD;02;422;1;471993;804314;530132;527204;115374;6113
2019;VD;02;431;0;175972;219998;112758;87975;20175;0
2019;VD;02;431;1;270879;300481;141326;171850;36042;0
2019;VD;02;451;0;199168;448748;71999;126610;51228;13816
2019;VD;02;452;0;199278;388392;91774;165347;41006;11674
2019;VD;02;999;0;1398069;2732823;753805;925764;274867;55463
2019;VD;02;999;1;156589;327067;210837;215699;44323;8292
2019;VS;01;411;0;8141;362204;90476;9608;21635;12408
2019;VS;01;413;0;28454;653389;211042;71110;96343;12456
2019;VS;01;414;0;111553;1370747;60801;10511;216792;77179
2019;VS;01;414;1;77404;396660;160333;457638;68567;7634
2019;VS;01;415;0;2588615;2130679;280858;1719;185313;92792
2019;VS;01;415;1;398032;333198;171336;225062;27999;61112
2019;VS;01;421;0;377996;552629;169980;270336;74785;20781
2019;VS;01;431;0;332400;424901;241735;230326;24719;4261
2019;VS;01;999;0;906001;2214522;300789;369980;332371;87233
2019;VS;02;414;0;173948;236111;42033;19442;42470;1925
2019;VS;02;415;0;3506811;2351117;361033;69744;234754;57198
2019;VS;02;415;1;404014;250416;42493;83133;12155;2810
2019;VS;02;421;0;11155472;11975502;6589935;3374662;2189326;20916
2019;VS;02;421;1;732260;966839;678542;541962;162986;1605
2019;VS;02;422;0;998773;1231096;735556;451066;144971;1455
2019;VS;02;422;1;1141881;1394396;1094589;867820;248682;1143
2019;VS;02;431;0;3878087;4140159;2845419;1355681;586865;85
2019;VS;02;431;1;1995298;2214567;2023972;1289276;387652;247
2019;VS;02;999;0;1836445;2081890;1190318;621083;308848;6094
2019;VS;02;999;1;503237;587931;506420;389962;157374;1268
2019;ZG;01;421;0;196686;1167596;538024;630878;110262;61293
2019;ZG;01;422;0;35972;350096;240031;265275;50351;18494
2019;ZG;01;431;0;18958;134699;149540;43865;14454;6545
2019;ZG;01;451;0;12522;488046;204174;178751;57251;42503
2019;ZG;01;999;0;96370;1547326;775622;986062;181141;138256
2019;ZG;02;421;0;1518304;2878722;1587819;1079520;335853;35351
2019;ZG;02;421;1;230715;483154;327554;304633;69131;15987
2019;ZG;02;422;0;208203;395975;309308;200264;54366;2919
2019;ZG;02;422;1;276266;454181;519495;308905;73386;1959
2019;ZG;02;431;0;122641;219573;139045;73304;29637;0
2019;ZG;02;999;0;361637;788631;383169;336656;91660;12093
2019;ZH;01;411;0;160517;10186389;2072891;972149;1113215;532921
2019;ZH;01;411;1;3357;290818;97862;299620;39572;36269
2019;ZH;01;413;0;30824;1813896;390366;104687;110310;46206
2019;ZH;01;413;1;36092;1128944;327346;1422952;73768;31862
2019;ZH;01;414;0;17204;492257;181310;45211;38791;38043
2019;ZH;01;414;1;3165;82139;62702;108525;11751;5021
2019;ZH;01;415;0;150038;511687;147236;37109;29820;80330
2019;ZH;01;415;1;25114;57481;38161;56834;5708;2153
2019;ZH;01;421;0;1576475;8900748;4610341;3936530;985908;265099
2019;ZH;01;421;1;286357;1717566;1283699;1531738;282906;64147
2019;ZH;01;422;0;437145;2769538;1948058;1652470;399892;66074
2019;ZH;01;422;1;211910;720735;647157;634467;104123;9646
2019;ZH;01;431;0;187673;1174931;898530;387475;119949;6122
2019;ZH;01;431;1;86498;282469;647669;241939;53549;3723
2019;ZH;01;442;0;17971;57540;38380;187216;1947;11608
2019;ZH;01;443;0;4246;25101;44390;350882;9923;380
2019;ZH;01;451;0;369473;8809995;2324637;2422812;1123447;312487
2019;ZH;01;451;1;9388;272030;97741;289937;45510;31629
2019;ZH;01;452;0;235678;3331754;1220250;1408912;409571;119158
2019;ZH;01;452;1;98003;656358;504745;732924;113112;26217
2019;ZH;01;999;0;1208961;17208195;7928408;5911463;2040087;639225
2019;ZH;01;999;1;298688;2666861;1640882;2861938;371914;123740
2019;ZH;02;421;0;1124780;2262425;767924;761279;246779;43395
2019;ZH;02;421;1;249594;503940;154588;314625;45498;15691
2019;ZH;02;422;0;411693;667194;319626;290714;92182;3825
2019;ZH;02;422;1;274949;448148;260165;287349;66614;4481
2019;ZH;02;431;0;106449;184052;69762;60399;18993;209
2019;ZH;02;431;1;80982;132599;73049;73018;29782;0
2019;ZH;02;999;0;387994;640682;247936;209095;73474;10914
2019;99;01;411;0;13033;497337;135291;51552;76117;18220
2019;99;01;411;1;31401;1195386;505554;1283662;175802;147181
2019;99;01;413;0;28811;438715;118915;48538;74045;9887
2019;99;01;413;1;19295;497221;289082;541123;51624;7512
2019;99;01;414;0;9245;439769;166156;14362;29260;21023
2019;99;01;414;1;23806;275253;213806;307720;44022;26353
2019;99;01;415;0;15839;36473;45711;8922;2616;1716
2019;99;01;415;1;115266;226286;201806;219385;45540;27833
2019;99;01;421;0;96032;386515;156105;175310;52973;11401
2019;99;01;421;1;272349;981889;384939;813610;97618;33169
2019;99;01;422;0;317586;586219;289410;357870;60548;15581
2019;99;01;422;1;206930;647158;329423;543810;93445;12276
2019;99;01;431;0;22924;96193;43334;44433;12053;224
2019;99;01;431;1;228884;521720;500549;403240;90709;7976
2019;99;01;442;0;136053;360043;113727;452746;30542;56328
2019;99;01;442;1;27326;122115;69063;163972;15802;10872
2019;99;01;443;0;61023;296295;100143;472488;20283;6788
2019;99;01;443;1;103195;464860;444527;771426;115513;13649
2019;99;01;451;0;159904;764519;241595;207835;68613;25598
2019;99;01;451;1;76620;886314;343320;941134;122360;57228
