debtor,Concept,creditor,Data Source,Unit,Scale,y2001,y2002,y2003,y2004,y2005,y2006,y2007,y2008,y2009,y2010,y2011,y2012,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
Ireland,Portfolio Investment Total Liabilities (BPM5),United Kingdom,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,18804436000,40256316800,47326674600,80032280015,1.16791E+11,1.71227E+11,2.08283E+11,1.63855E+11,1.90019E+11,1.51685E+11,1.8453E+11,1.99693E+11,18804,40256,47327,80032,116791,171227,208283,163855,190019,151685,184530,199693
Ireland,Portfolio Investment Total Liabilities (BPM5),United States,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,32431412537,25815000000,33470000000,55263590613,75368000000,1.20513E+11,1.31854E+11,62809000000,1.2002E+11,1.31936E+11,1.49497E+11,1.80851E+11,32431,25815,33470,55264,75368,120513,131854,62809,120020,131936,149497,180851
Italy,Portfolio Investment Total Liabilities (BPM5),Austria,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,5074250241,8727281400,11786316000,16405132400,16833139300,20416134000,24161577300,20925601200,21293508600,23108242800,23432529000,23908847400,5074,8727,11786,16405,16833,20416,24162,20926,21294,23108,23433,23909
Italy,Portfolio Investment Total Liabilities (BPM5),Belgium,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,41631918417,41760263936,60897258943,76527575229,77855613740,67963601937,62297886754,65394246565,69001138500,46580292774,32275559160,32398658640,41632,41760,60897,76528,77856,67964,62298,65394,69001,46580,32276,32399
Italy,Portfolio Investment Total Liabilities (BPM5),Cyprus,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,65521910,55825943,131521017,508177362,677500561,800394907,572486441,578210979,1176513112,1099655561,1296203017,731420154,66,56,132,508,678,800,572,578,1177,1100,1296,731
Italy,Portfolio Investment Total Liabilities (BPM5),Estonia,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,9722021,28031119,38437983,41146882,111568310,86013904,23500216,17289198,218769845,167539088,421811400,401097600,10,28,38,41,112,86,24,17,219,168,422,401
Italy,Portfolio Investment Total Liabilities (BPM5),Finland,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,4062793000,5556012600,6954873690,6699665923,7180621554,8254389690,9393617310,7075653306,9090186000,8100849112,6051681705,6871259061,4063,5556,6955,6700,7181,8254,9394,7076,9090,8101,6052,6871
Italy,Portfolio Investment Total Liabilities (BPM5),France,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,73556823200,1.19196E+11,1.81419E+11,2.33574E+11,2.43557E+11,2.81061E+11,2.93688E+11,2.78608E+11,3.3675E+11,3.1895E+11,2.54662E+11,2.85314E+11,73557,119196,181419,233574,243557,281061,293688,278608,336750,318950,254662,285314
Italy,Portfolio Investment Total Liabilities (BPM5),Germany,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,80991470000,98231729000,1.09505E+11,1.53198E+11,1.59906E+11,1.94603E+11,2.13659E+11,1.77758E+11,1.88461E+11,2.03689E+11,1.73733E+11,2.11323E+11,80991,98232,109505,153198,159906,194603,213659,177758,188461,203689,173733,211323
Italy,Portfolio Investment Total Liabilities (BPM5),Greece,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,484500000,1362261300,1356462000,623841800,1360194100,1601472000,1595756400,1331856900,1017063600,1652879400,1535859300,775807200,485,1362,1356,624,1360,1601,1596,1332,1017,1653,1536,776
Italy,Portfolio Investment Total Liabilities (BPM5),India,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,0,0,0,0,0,0,0,10732,0,0,0,237325,0,0,0,0,0,0,0,0,0,0,0,0
Italy,Portfolio Investment Total Liabilities (BPM5),Ireland,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,24710770700,36930630092,68511939893,87096760300,1.00979E+11,1.29275E+11,1.4334E+11,1.52632E+11,1.63762E+11,1.17022E+11,1.06056E+11,1.08825E+11,24711,36931,68512,87097,100979,129275,143340,152632,163762,117022,106056,108825
Italy,Portfolio Investment Total Liabilities (BPM5),Italy,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,Portfolio Investment Total Liabilities (BPM5),Japan,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,33986043505,45214459892,58379651120,66069202036,62945179373,66711067197,71275502270,62545454545,75907017163,75354807837,54263803164,53810303170,33986,45214,58380,66069,62945,66711,71276,62545,75907,75355,54264,53810
Italy,Portfolio Investment Total Liabilities (BPM5),Latvia,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,0,0,0,0,0,1641050,868539,6515214,3670354,12201869,38027574,13166441,0,0,0,0,0,2,1,7,4,12,38,13
Italy,Portfolio Investment Total Liabilities (BPM5),Luxembourg,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,46998887518,67164935655,1.07395E+11,1.30302E+11,1.24908E+11,1.63392E+11,1.89317E+11,1.36542E+11,1.74794E+11,1.53403E+11,1.23866E+11,1.44029E+11,46999,67165,107395,130302,124908,163392,189317,136542,174794,153403,123866,144029
Italy,Portfolio Investment Total Liabilities (BPM5),Malta,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,273194350,382879980,405546330,401067550,544313580,828129600,990330249,833181564,637659981,676742942,512539927,395292240,273,383,406,401,544,828,990,833,638,677,513,395
Italy,Portfolio Investment Total Liabilities (BPM5),Netherlands,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,44044730100,52750658700,56440944000,76495536000,91445625200,1.01974E+11,1.0439E+11,90759715500,96710359200,70165198200,50116628700,55776315600,44045,52751,56441,76496,91446,101974,104390,90760,96710,70165,50117,55776
Italy,Portfolio Investment Total Liabilities (BPM5),Norway,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,7667261086,7557552148,8975733533,10631270861,13968537666,21057028754,21320887246,23210142857,20633391003,23451877133,16583973289,15332854578,7667,7558,8976,10631,13969,21057,21321,23210,20633,23452,16584,15333
Italy,Portfolio Investment Total Liabilities (BPM5),Portugal,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,2132020686,2580103590,5482772233,5143246359,7130555086,10525147920,11462698023,12123432708,14547409296,13661602764,14192776161,15802255890,2132,2580,5483,5143,7131,10525,11463,12123,14547,13662,14193,15802
Italy,Portfolio Investment Total Liabilities (BPM5),Russian Federation,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,0,12000000,5000000,16000000,38000000,67000000,46000000,13000000,10000000,18000000,17568786,22390124,0,12,5,16,38,67,46,13,10,18,18,22
Italy,Portfolio Investment Total Liabilities (BPM5),Slovak Republic,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,18396000,27540214,137539642,77350997,90825717,165194696,206449497,274327800,2002606872,2094359880,2403031080,2123178480,18,28,138,77,91,165,206,274,2003,2094,2403,2123
Italy,Portfolio Investment Total Liabilities (BPM5),Slovenia,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,0,0,0,0,0,0,0,0,879719201,897857150,1273451022,1022334451,0,0,0,0,0,0,0,0,880,898,1273,1022
Italy,Portfolio Investment Total Liabilities (BPM5),Spain,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,24012781100,36573622240,57441618900,68612907201,73076398530,73549313700,65725924347,60366132166,91413944952,61638104280,63162930866,48982143976,24013,36574,57442,68613,73076,73549,65726,60366,91414,61638,63163,48982
Italy,Portfolio Investment Total Liabilities (BPM5),Sweden,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,4522433091,3691017564,4650344545,5538233604,6807021512,7534099121,9983638517,6830868350,5842114971,3809620459,2949841021,4029825505,4522,3691,4650,5538,6807,7534,9984,6831,5842,3810,2950,4030
Italy,Portfolio Investment Total Liabilities (BPM5),Switzerland,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,6968988090,8473257099,9599490743,10873370543,10682913240,10403326465,11991619433,7145647514,9000534261,8351917114,2498177913,3232471856,6969,8473,9599,10873,10683,10403,11992,7146,9001,8352,2498,3232
Italy,Portfolio Investment Total Liabilities (BPM5),Turkey,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,6455391,127058,6078460,1251111,450,130395060,51535411,313233,33035,17512,0,3657187,6,0,6,1,0,130,52,0,0,0,0,4
Italy,Portfolio Investment Total Liabilities (BPM5),United Kingdom,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,91069165600,1.06134E+11,1.13694E+11,1.17532E+11,1.08309E+11,1.25833E+11,1.1391E+11,99609987060,1.30003E+11,1.30513E+11,1.0221E+11,79925857800,91069,106134,113694,117532,108309,125833,113910,99610,130003,130513,102210,79926
Italy,Portfolio Investment Total Liabilities (BPM5),United States,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,48207815386,47600000000,66931000000,77709626010,79393000000,1.05893E+11,1.19963E+11,61763000000,78505000000,65638000000,62483000000,1.09565E+11,48208,47600,66931,77710,79393,105893,119963,61763,78505,65638,62483,109565
Japan,Portfolio Investment Total Liabilities (BPM5),Austria,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,1115705615,1164303586,1152661064,2128985786,3003305925,3492307692,3690964912,2732782369,2281121008,2504604052,2085949563,771808203,1116,1164,1153,2129,3003,3492,3691,2733,2281,2505,2086,772
Japan,Portfolio Investment Total Liabilities (BPM5),Austria,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,1399814560,1522712400,1909656000,2225671400,2538714400,3021198000,2702775600,1324898400,1156801800,1413699600,961367700,1010660400,1400,1523,1910,2226,2539,3021,2703,1325,1157,1414,961,1011
Japan,Portfolio Investment Total Liabilities (BPM5),Belgium,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,3637226859,8701834862,6566293184,30561851710,38838263965,36971836906,33525438596,48947658402,52465783185,57788827502,80999099331,77134604275,3637,8702,6566,30562,38838,36972,33525,48948,52466,57789,80999,77135
Japan,Portfolio Investment Total Liabilities (BPM5),Belgium,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,2695667562,2418579269,2006796448,2488119187,2915555960,4270523955,6541196857,2901354699,2628374700,2586188376,1273326990,1656506700,2696,2419,2007,2488,2916,4271,6541,2901,2628,2586,1273,1657
Japan,Portfolio Investment Total Liabilities (BPM5),China,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,6853566009,7548830692,8520074697,13042643104,15992201407,24680117697,41836570175,52209366391,37203997393,1.69871E+11,2.76934E+11,2.8472E+11,6854,7549,8520,13043,15992,24680,41837,52209,37204,169871,276934,284720
Japan,Portfolio Investment Total Liabilities (BPM5),Cyprus,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,55704956,72899890,72299285,0,0,0,0,0,0,0,0,0,56,73,72,0,0,0,0,0,0
Japan,Portfolio Investment Total Liabilities (BPM5),Cyprus,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,2611129,24154592,25078787,117887830,125396547,93806390,64369045,47961884,42026983,4053657,745066,948100,3,24,25,118,125,94,64,48,42,4,1,1
Japan,Portfolio Investment Total Liabilities (BPM5),Estonia,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,1681379,1754386,0,0,1227747,0,0,0,0,0,0,0,2,2,0,0,1,0,0
Japan,Portfolio Investment Total Liabilities (BPM5),Estonia,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,0,2399641,966993,1133283,4311453,9089532,2068019,3421820,2300903,1622448,1293900,1319400,0,2,1,1,4,9,2,3,2,2,1,1
Japan,Portfolio Investment Total Liabilities (BPM5),Finland,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,1234896813,480452043,678200747,1965222820,2363956938,2438461538,2747859649,2005509642,2596132957,1949964395,1903934637,798102831,1235,480,678,1965,2364,2438,2748,2006,2596,1950,1904,798
Japan,Portfolio Investment Total Liabilities (BPM5),Finland,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,698870900,604051200,925400100,1608898899,2901802466,3821907660,3334600920,731950698,668438400,543547784,715430585,363152565,699,604,925,1609,2902,3822,3335,732,668,544,715,363
Japan,Portfolio Investment Total Liabilities (BPM5),France,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,20990217762,13739294637,24377147610,36972049251,57760037861,84389293789,1.25849E+11,1.37146E+11,1.10319E+11,94036562308,77941212043,1.09177E+11,20990,13739,24377,36972,57760,84389,125849,137146,110319,94037,77941,109177
Japan,Portfolio Investment Total Liabilities (BPM5),France,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,17272598700,16971912258,29881650432,47279287829,76574020278,87850895904,1.11368E+11,1.452E+11,1.04235E+11,92170402555,99871155603,1.08138E+11,17273,16972,29882,47279,76574,87851,111368,145200,104235,92170,99871,108138
Japan,Portfolio Investment Total Liabilities (BPM5),Germany,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,14427311745,19379601551,27224042969,34557454898,39340590774,32755604223,22152239954,14192837466,10710406257,18285144260,16503281009,18447833622,14427,19380,27224,34557,39341,32756,22152,14193,10710,18285,16503,18448
Japan,Portfolio Investment Total Liabilities (BPM5),Germany,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,10399340000,17458757600,25763937000,34462492100,33195578300,32971095000,31451416500,18986963100,16676385600,31364622600,24811826400,23172622200,10399,17459,25764,34462,33196,32971,31451,18987,16676,31365,24812,23173
Japan,Portfolio Investment Total Liabilities (BPM5),Greece,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,471426404,629905755,730252101,250768344,133160973,47919294,10087719,11019284,10862481,12891344,13381369,10283073,471,630,730,251,133,48,10,11,11,13,13,10
Japan,Portfolio Investment Total Liabilities (BPM5),Greece,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,14100000,19925300,45468000,72191300,81399300,44778000,197261400,4175100,2881200,5344800,9057300,7916400,14,20,45,72,81,45,197,4,3,5,9,8
Japan,Portfolio Investment Total Liabilities (BPM5),India,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,53869499,171809842,5602241,11525163,20344155,49600673,60526316,639118457,271562025,264763659,304297478,288850376,54,172,6,12,20,50,61,639,272,265,304,289
Japan,Portfolio Investment Total Liabilities (BPM5),India,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,0,0,0,4120684,604549,0,0,0,42845,35038607,17508449,13271921,0,0,0,4,1,0,0,0,0,35,18,13
Japan,Portfolio Investment Total Liabilities (BPM5),Ireland,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,4216555387,3211684737,8406017740,15046753746,27424429940,27964691047,23487719298,20220385675,17564631762,24704726826,28278435409,22971692663,4217,3212,8406,15047,27424,27965,23488,20220,17565,24705,28278,22972
Japan,Portfolio Investment Total Liabilities (BPM5),Ireland,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,10335005100,11227528894,18643715965,33451813900,43075565800,56983956000,60150006000,43628403300,41745706800,43717791600,46991860200,49387780800,10335,11228,18644,33452,43076,56984,60150,43628,41746,43718,46992,49388
Japan,Portfolio Investment Total Liabilities (BPM5),Italy,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,7384522003,7610341952,9604995331,10219650403,12308595406,11121521648,7572938596,8925619835,9461220943,10736408226,9247297993,8697862507,7385,7610,9605,10220,12309,11122,7573,8926,9461,10736,9247,8698
Japan,Portfolio Investment Total Liabilities (BPM5),Italy,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,12115365881,8637093200,11682750000,13518842500,16450246677,13920520423,11092037332,4720057573,4120045076,4061184498,3382905168,3035516663,12115,8637,11683,13519,16450,13921,11092,4720,4120,4061,3383,3036
Japan,Portfolio Investment Total Liabilities (BPM5),Japan,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Japan,Portfolio Investment Total Liabilities (BPM5),Japan,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Japan,Portfolio Investment Total Liabilities (BPM5),Latvia,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,1517451,5838198,30345472,41298502,39840637,407734342,472807018,253443526,206387139,423572744,401441071,407856730,2,6,30,41,40,408,473,253,206,424,401,408
Japan,Portfolio Investment Total Liabilities (BPM5),Latvia,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,0,0,0,0,0,131435,154690,96642,13953,863551,244485,5746723,0,0,0,0,0,0,0,0,0,1,0,6
Japan,Portfolio Investment Total Liabilities (BPM5),Luxembourg,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,26948596358,19057547957,41577903894,60806394362,76183032860,86408385735,96914922081,59856749311,47338692157,64440405078,1.32279E+11,1.3743E+11,26949,19058,41578,60806,76183,86408,96915,59857,47339,64440,132279,137430
Japan,Portfolio Investment Total Liabilities (BPM5),Luxembourg,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,27342134858,22831549052,42147457850,74711935217,1.0474E+11,1.03631E+11,87644762500,59201309706,64036960330,68725767785,63216968432,62636330536,27342,22832,42147,74712,104740,103631,87645,59201,64037,68726,63217,62636
