ID,Jahr,Quelle,Kanton_Betrieb,Betrieb,Zusatzname,Inhaberin,BUR,X,Y,Adresse_Betrieb,PLZ_Betrieb,Ort_Betrieb,NOGA-Code,NACE-Code,Haupttätigkeit,Schadstoff_Nr,Schadstoff_Name,CAS,Schadstoff_Gruppe,Medium,Schadstoff_Schwelle,Datenerhebung,Methode,Sonderabfall,Inland,Verwendung,Name_Abfallverwerter,Adresse_Abfallverwerter,PLZ_Abfallverwerter,Ort_Abfallverwerter,Land_Abfallverwerter,Wert,Einheit,Bemerkung
86,2007,Betrieb,BS,BASF Schweiz AG,,BASF Schweiz AG,64438457,269532,611686,Klybeckstrasse 141,4002,Basel,201400,2014,Chemische Industrie,,Abfall,,,Abfall,2000000,-,,Nein,WAHR,Verwertung,-,-,-,-,Schweiz,121000,kg/a,
87,2007,Betrieb,BS,BASF Schweiz AG,,BASF Schweiz AG,64438457,269532,611686,Klybeckstrasse 141,4002,Basel,201400,2014,Chemische Industrie,35,Dichlormethan,75-09-2,Chlorhaltige organische Stoffe,Abwasser,10,Schätzung,Schätzung aus Löslichkeit,-,WAHR,,-,-,-,-,-,20,kg/a,
88,2007,Betrieb,BS,BASF Schweiz AG,,BASF Schweiz AG,64438457,269532,611686,Klybeckstrasse 141,4002,Basel,201400,2014,Chemische Industrie,76,TOC,,Andere organische Stoffe,Abwasser,50000,Messung,TOC-Bestimmung,-,WAHR,,-,-,-,-,-,60300,kg/a,
89,2007,Betrieb,BL,BASF Schweiz AG,,BASF Schweiz AG,64591589,264827,617299,Rheinfelderstrasse,4133,Schweizerhalle,201400,2014,Chemische Industrie,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Beseitigung,-,-,-,-,Schweiz,5697000,kg/a,
90,2007,Betrieb,BL,BASF Schweiz AG,,BASF Schweiz AG,64591589,264827,617299,Rheinfelderstrasse,4133,Schweizerhalle,201400,2014,Chemische Industrie,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Verwertung,-,-,-,-,Schweiz,293000,kg/a,
91,2007,Betrieb,BL,BASF Schweiz AG,,BASF Schweiz AG,64591589,264827,617299,Rheinfelderstrasse,4133,Schweizerhalle,201400,2014,Chemische Industrie,,Abfall,,,Abfall,2000000,-,,Nein,WAHR,Beseitigung,-,-,-,-,Schweiz,109000,kg/a,
92,2007,Betrieb,BL,BASF Schweiz AG,,BASF Schweiz AG,64591589,264827,617299,Rheinfelderstrasse,4133,Schweizerhalle,201400,2014,Chemische Industrie,,Abfall,,,Abfall,2000000,-,,Nein,WAHR,Verwertung,-,-,-,-,Schweiz,921000,kg/a,
93,2007,Betrieb,BL,BASF Schweiz AG,,BASF Schweiz AG,64591589,264827,617299,Rheinfelderstrasse,4133,Schweizerhalle,201400,2014,Chemische Industrie,76,TOC,,Andere organische Stoffe,Abwasser,50000,Messung,TOC-Bestimmung,-,WAHR,,-,-,-,-,-,242000,kg/a,
94,2007,Betrieb,BL,BASF Schweiz AG,,BASF Schweiz AG,64591589,264827,617299,Rheinfelderstrasse,4133,Schweizerhalle,201400,2014,Chemische Industrie,78,Xylole,1330-20-7,Andere organische Stoffe,Abwasser,200,Schätzung,Schätzung aus Löslichkeit,-,WAHR,,-,-,-,-,-,300,kg/a,
95,2007,Betrieb,AG,BASF Schweiz AG Kaisten,,BASF Schweiz AG Kaisten,46640080,266400,645000,Hardmattstrasse 434,5082,Kaisten,201400,2014,Chemische Industrie,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Beseitigung,-,-,-,-,Schweiz,2541000,kg/a,
96,2007,Betrieb,VS,"BASF Suisse SA, site de Monthey",,BASF Suisse SA,64601362,122500,563500,Rue de l'Ile-au-Bois,1870,Monthey 1,201200,2012,Chemische Industrie,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Beseitigung,-,-,-,-,Schweiz,30493922,kg/a,
97,2007,Betrieb,VS,"BASF Suisse SA, site de Monthey",,BASF Suisse SA,64601362,122500,563500,Rue de l'Ile-au-Bois,1870,Monthey 1,201200,2012,Chemische Industrie,,Sonderabfall,,,Abfall,2000,-,,Ja,FALSCH,Verwertung,Ciba Grenzach GmbH,"Köchlinstrasse, 1",79636,Ciba Grenzach GmbH,Deutschland,1175850,kg/a,
98,2007,Betrieb,VS,"BASF Suisse SA, site de Monthey",,BASF Suisse SA,64601362,122500,563500,Rue de l'Ile-au-Bois,1870,Monthey 1,201200,2012,Chemische Industrie,12,Gesamtstickstoff,,Anorganische Stoffe,Abwasser,50000,Schätzung,-,-,WAHR,,-,-,-,-,-,50728,kg/a,
99,2007,Betrieb,VS,"BASF Suisse SA, site de Monthey",,BASF Suisse SA,64601362,122500,563500,Rue de l'Ile-au-Bois,1870,Monthey 1,201200,2012,Chemische Industrie,13,Gesamtphosphor,,Anorganische Stoffe,Abwasser,5000,Schätzung,-,-,WAHR,,-,-,-,-,-,6020,kg/a,
100,2007,Betrieb,VS,"BASF Suisse SA, site de Monthey",,BASF Suisse SA,64601362,122500,563500,Rue de l'Ile-au-Bois,1870,Monthey 1,201200,2012,Chemische Industrie,14,HFCKW,,andere Gase,Luft,1,Messung,pesée,-,WAHR,,-,-,-,-,-,32,kg/a,
101,2007,Betrieb,VS,"BASF Suisse SA, site de Monthey",,BASF Suisse SA,64601362,122500,563500,Rue de l'Ile-au-Bois,1870,Monthey 1,201200,2012,Chemische Industrie,24,Zink & Verb.,7440-66-6,Schwermetalle,Abwasser,100,Schätzung,-,-,WAHR,,-,-,-,-,-,364,kg/a,
102,2007,Betrieb,VS,"BASF Suisse SA, site de Monthey",,BASF Suisse SA,64601362,122500,563500,Rue de l'Ile-au-Bois,1870,Monthey 1,201200,2012,Chemische Industrie,73,Toluol,108-88-3,Andere organische Stoffe,Abwasser,200,Schätzung,-,-,WAHR,,-,-,-,-,-,1870,kg/a,
103,2007,Betrieb,VS,"BASF Suisse SA, site de Monthey",,BASF Suisse SA,64601362,122500,563500,Rue de l'Ile-au-Bois,1870,Monthey 1,201200,2012,Chemische Industrie,76,TOC,,Andere organische Stoffe,Abwasser,50000,Schätzung,-,-,WAHR,,-,-,-,-,-,1423353,kg/a,
104,2007,Betrieb,VS,"BASF Suisse SA, site de Monthey",,BASF Suisse SA,64601362,122500,563500,Rue de l'Ile-au-Bois,1870,Monthey 1,201200,2012,Chemische Industrie,79,Chloride,,Anorganische Stoffe,Abwasser,2000000,Schätzung,-,-,WAHR,,-,-,-,-,-,7229653,kg/a,
105,2007,Betrieb,NE,Baxter Manufacturing Sarl,,Baxter Manufacturing Sarl,64352229,205682,559866,Route de Pierre-à-Bot 111,2000,Neuchâtel,211000,2110,Chemische Industrie,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Beseitigung,-,-,-,-,Schweiz,79000,kg/a,
106,2007,Betrieb,TG,Bischofszell Nahrungsmittel AG,,Bischofszell Nahrungsmittel AG,52283305,262600,735500,Industriestrasse 1,9220,Bischofszell,103200,1032,Tierische und pflanzliche Produkte aus dem Lebensmittel- und Getränkesektor,13,Gesamtphosphor,,Anorganische Stoffe,Abwasser,5000,Messung,Küvettentest Photometrisch,-,WAHR,,-,-,-,-,-,12500,kg/a,
107,2007,Betrieb,SG,BWB Altenrhein AG,,BWB Altenrhein AG,52253845,261950,759100,I+G Park,9423,Altenrhein,256100,2561,Herstellung und Verarbeitung von Metallen,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Beseitigung,-,-,-,-,Schweiz,70000,kg/a,
108,2007,Betrieb,SG,BWB Altenrhein AG,,BWB Altenrhein AG,52253845,261950,759100,I+G Park,9423,Altenrhein,256100,2561,Herstellung und Verarbeitung von Metallen,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Verwertung,-,-,-,-,Schweiz,600000,kg/a,
109,2007,Betrieb,BL,CABB AG,,CABB AG,,264328,617675,Düngerstrasse 81,4133,Pratteln 1,201300,2013,Chemische Industrie,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Beseitigung,-,-,-,-,Schweiz,4586302,kg/a,
110,2007,Betrieb,BL,CABB AG,,CABB AG,,264328,617675,Düngerstrasse 81,4133,Pratteln 1,201300,2013,Chemische Industrie,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Verwertung,-,-,-,-,Schweiz,779299,kg/a,
111,2007,Betrieb,BL,CABB AG,,CABB AG,,264328,617675,Düngerstrasse 81,4133,Pratteln 1,201300,2013,Chemische Industrie,,Sonderabfall,,,Abfall,2000,-,,Ja,FALSCH,Beseitigung,BASF SE,Carl Bosch Strasse,67067,BASF SE,Deutschland,1759891,kg/a,
112,2007,Betrieb,BL,CABB AG,,CABB AG,,264328,617675,Düngerstrasse 81,4133,Pratteln 1,201300,2013,Chemische Industrie,,Sonderabfall,,,Abfall,2000,-,,Ja,FALSCH,Beseitigung,HIM GmbH,Otto-Hahn-Strasse 1,D-64584,HIM GmbH,Deutschland,142836,kg/a,
113,2007,Betrieb,BL,CABB AG,,CABB AG,,264328,617675,Düngerstrasse 81,4133,Pratteln 1,201300,2013,Chemische Industrie,,Sonderabfall,,,Abfall,2000,-,,Ja,FALSCH,Beseitigung,Kommunekemi a/s,Lindholmvej 3,5800,Kommunekemi a/s,Dänemark,67586,kg/a,
114,2007,Betrieb,BL,CABB AG,,CABB AG,,264328,617675,Düngerstrasse 81,4133,Pratteln 1,201300,2013,Chemische Industrie,,Abfall,,,Abfall,2000000,-,,Nein,WAHR,Beseitigung,-,-,-,-,Schweiz,317644,kg/a,
115,2007,Betrieb,BL,CABB AG,,CABB AG,,264328,617675,Düngerstrasse 81,4133,Pratteln 1,201300,2013,Chemische Industrie,,Abfall,,,Abfall,2000000,-,,Nein,WAHR,Verwertung,-,-,-,-,Schweiz,3240,kg/a,
116,2007,Betrieb,BL,CABB AG,,CABB AG,,264328,617675,Düngerstrasse 81,4133,Pratteln 1,201300,2013,Chemische Industrie,21,Quecksilber & V.,7439-97-6,Schwermetalle,Boden,1,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
117,2007,Betrieb,BL,CABB AG,,CABB AG,,264328,617675,Düngerstrasse 81,4133,Pratteln 1,201300,2013,Chemische Industrie,21,Quecksilber & V.,7439-97-6,Schwermetalle,Luft,10,Messung,Abluftanalytik,-,WAHR,,-,-,-,-,-,15,kg/a,
118,2007,Betrieb,BL,CABB AG,,CABB AG,,264328,617675,Düngerstrasse 81,4133,Pratteln 1,201300,2013,Chemische Industrie,21,Quecksilber & V.,7439-97-6,Schwermetalle,Wasser,1,Messung,Abwasseranalytik,-,WAHR,,-,-,-,-,-,1,kg/a,
119,2007,Betrieb,BL,CABB AG,,CABB AG,,264328,617675,Düngerstrasse 81,4133,Pratteln 1,201300,2013,Chemische Industrie,35,Dichlormethan,75-09-2,Chlorhaltige organische Stoffe,Abwasser,10,Berechnung,Massenbilanz,-,WAHR,,-,-,-,-,-,90,kg/a,
120,2007,Betrieb,BL,CABB AG,,CABB AG,,264328,617675,Düngerstrasse 81,4133,Pratteln 1,201300,2013,Chemische Industrie,40,AOX,,Chlorhaltige organische Stoffe,Abwasser,1000,Messung,Abwasseranalytik,-,WAHR,,-,-,-,-,-,235396,kg/a,
121,2007,Betrieb,BL,CABB AG,,CABB AG,,264328,617675,Düngerstrasse 81,4133,Pratteln 1,201300,2013,Chemische Industrie,73,Toluol,108-88-3,Andere organische Stoffe,Abwasser,200,Berechnung,Massenbilanz,-,WAHR,,-,-,-,-,-,5613,kg/a,
122,2007,Betrieb,BL,CABB AG,,CABB AG,,264328,617675,Düngerstrasse 81,4133,Pratteln 1,201300,2013,Chemische Industrie,76,TOC,,Andere organische Stoffe,Abwasser,50000,Messung,Abwasseranalytik,-,WAHR,,-,-,-,-,-,532000,kg/a,
123,2007,Betrieb,BL,CABB AG,,CABB AG,,264328,617675,Düngerstrasse 81,4133,Pratteln 1,201300,2013,Chemische Industrie,79,Chloride,,Anorganische Stoffe,Abwasser,2000000,Messung,Abwasseranalytik,-,WAHR,,-,-,-,-,-,2998636,kg/a,
124,2007,Betrieb,AG,CARBOGEN AMCIS AG,,CARBOGEN AMCIS AG,61025313,248980,645510,Schachenallee 29,5001,Aarau,211000,2110,Chemische Industrie,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Beseitigung,-,-,-,-,Schweiz,408000,kg/a,
125,2007,Betrieb,BL,CARBOGEN AMCIS AG,,CARBOGEN AMCIS AG,46537777,254490,622080,Hauptstrasse 171,4416,Bubendorf,211000,2110,Chemische Industrie,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Beseitigung,-,-,-,-,Schweiz,1996000,kg/a,
126,2007,Betrieb,AG,CARBOGEN AMCIS AG,,CARBOGEN AMCIS AG,65779294,248610,650800,Neulandweg 5,5502,Hunzenschwil,211000,2110,Chemische Industrie,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Beseitigung,-,-,-,-,Schweiz,298000,kg/a,
127,2007,Betrieb,SO,Cartaseta- Friedrich + Co,,Cartaseta- Friedrich + Co,45495335,246126,640643,Papierfabrik,4658,Däniken,172200,1722,Be- und Verarbeitung von Papier und Holz,,Abfall,,,Abfall,2000000,-,,Nein,WAHR,Beseitigung,-,-,-,-,Schweiz,936500,kg/a,
128,2007,Betrieb,TI,Cerbios-Pharma SA,,Cerbios-Pharma SA,45887862,91313,715030,Via Figino 6,6917,Barbengo/Lugano,211000,2110,Chemische Industrie,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Beseitigung,-,-,-,-,Schweiz,5300,kg/a,
129,2007,Betrieb,TI,Cerbios-Pharma SA,,Cerbios-Pharma SA,45887862,91313,715030,Via Figino 6,6917,Barbengo/Lugano,211000,2110,Chemische Industrie,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Verwertung,-,-,-,-,Schweiz,205300,kg/a,
130,2007,Betrieb,TI,Cerbios-Pharma SA,,Cerbios-Pharma SA,45887862,91313,715030,Via Figino 6,6917,Barbengo/Lugano,211000,2110,Chemische Industrie,,Abfall,,,Abfall,2000000,-,,Nein,WAHR,Beseitigung,-,-,-,-,Schweiz,25000,kg/a,
131,2007,Betrieb,ZG,Cham Paper Group Schweiz AG,,Cham Paper Group Holding AG,52172484,226661,677221,Fabrikstrasse,6330,Cham,171200,1712,Be- und Verarbeitung von Papier und Holz,,Abfall,,,Abfall,2000000,-,,Nein,WAHR,Beseitigung,-,-,-,-,Schweiz,256000,kg/a,
132,2007,Betrieb,ZG,Cham Paper Group Schweiz AG,,Cham Paper Group Holding AG,52172484,226661,677221,Fabrikstrasse,6330,Cham,171200,1712,Be- und Verarbeitung von Papier und Holz,,Abfall,,,Abfall,2000000,-,,Nein,WAHR,Verwertung,-,-,-,-,Schweiz,6634000,kg/a,
133,2007,Betrieb,ZG,Cham Paper Group Schweiz AG,,Cham Paper Group Holding AG,52172484,226661,677221,Fabrikstrasse,6330,Cham,171200,1712,Be- und Verarbeitung von Papier und Holz,1,Methan (CH4),74-82-8,Treibhausgase,Luft,100000,Berechnung,Gem. Arbeitsblatt Emissionsfaktore,-,WAHR,,-,-,-,-,-,4740,kg/a,
134,2007,Betrieb,ZG,Cham Paper Group Schweiz AG,,Cham Paper Group Holding AG,52172484,226661,677221,Fabrikstrasse,6330,Cham,171200,1712,Be- und Verarbeitung von Papier und Holz,2,Kohlenmonoxid,630-08-0,andere Gase,Luft,500000,Berechnung,Gem. Arbeitsblatt Emissionsfaktoren BUWAL,-,WAHR,,-,-,-,-,-,7910,kg/a,
135,2007,Betrieb,ZG,Cham Paper Group Schweiz AG,,Cham Paper Group Holding AG,52172484,226661,677221,Fabrikstrasse,6330,Cham,171200,1712,Be- und Verarbeitung von Papier und Holz,6,Ammoniak (NH3),7664-41-7,andere Gase,Luft,10000,Schätzung,siehe Detailinfo,-,WAHR,,-,-,-,-,-,1400,kg/a,
136,2007,Betrieb,ZG,Cham Paper Group Schweiz AG,,Cham Paper Group Holding AG,52172484,226661,677221,Fabrikstrasse,6330,Cham,171200,1712,Be- und Verarbeitung von Papier und Holz,7,VOC ohne Methan,,andere Gase,Luft,100000,Berechnung,siehe Detailinfo,-,WAHR,,-,-,-,-,-,2080,kg/a,
137,2007,Betrieb,ZG,Cham Paper Group Schweiz AG,,Cham Paper Group Holding AG,52172484,226661,677221,Fabrikstrasse,6330,Cham,171200,1712,Be- und Verarbeitung von Papier und Holz,8,Stickstoffoxide,,andere Gase,Luft,100000,Berechnung,Gem. Arbeitsblatt Emissionsfaktoren BUWAL,-,WAHR,,-,-,-,-,-,17000,kg/a,
138,2007,Betrieb,ZG,Cham Paper Group Schweiz AG,,Cham Paper Group Holding AG,52172484,226661,677221,Fabrikstrasse,6330,Cham,171200,1712,Be- und Verarbeitung von Papier und Holz,11,Schwefeloxide,,andere Gase,Luft,150000,Berechnung,Gem. Arbeitsblatt Emissionsfaktoren BUWAL,-,WAHR,,-,-,-,-,-,400,kg/a,
139,2007,Betrieb,ZG,Cham Paper Group Schweiz AG,,Cham Paper Group Holding AG,52172484,226661,677221,Fabrikstrasse,6330,Cham,171200,1712,Be- und Verarbeitung von Papier und Holz,76,TOC,,Andere organische Stoffe,Abwasser,50000,Messung,Messung CSB-Fracht,-,WAHR,,-,-,-,-,-,65400,kg/a,
140,2007,Betrieb,ZG,Cham Paper Group Schweiz AG,,Cham Paper Group Holding AG,52172484,226661,677221,Fabrikstrasse,6330,Cham,171200,1712,Be- und Verarbeitung von Papier und Holz,80,anorgan. Chlor,,andere Gase,Luft,10000,Schätzung,siehe Detailinfo,-,WAHR,,-,-,-,-,-,1000,kg/a,
141,2007,Betrieb,ZG,Cham Paper Group Schweiz AG,,Cham Paper Group Holding AG,52172484,226661,677221,Fabrikstrasse,6330,Cham,171200,1712,Be- und Verarbeitung von Papier und Holz,86,Feinstaub (PM10),,Anorganische Stoffe,Luft,50000,Berechnung,Gem. Arbeitsblatt Emissionsfaktoren BUWAL,-,WAHR,,-,-,-,-,-,80,kg/a,
142,2007,Betrieb,AG,Chemische Fabrik Schärer & Schläpfer AG,,Chemische Fabrik Schärer & Schläpfer AG,52173451,239600,632840,Juraweg 45,4852,Rothrist,0,0,Chemische Industrie,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Verwertung,-,-,-,-,Schweiz,21000,kg/a,
143,2007,Betrieb,AG,Chemische Fabrik Schärer & Schläpfer AG,,Chemische Fabrik Schärer & Schläpfer AG,52173451,239600,632840,Juraweg 45,4852,Rothrist,0,0,Chemische Industrie,,Abfall,,,Abfall,2000000,-,,Nein,WAHR,Beseitigung,-,-,-,-,Schweiz,28500,kg/a,
144,2007,Betrieb,AG,Chemische Fabrik Schärer & Schläpfer AG,,Chemische Fabrik Schärer & Schläpfer AG,52173451,239600,632840,Juraweg 45,4852,Rothrist,0,0,Chemische Industrie,3,Kohlendioxid,124-38-9,Treibhausgase,Luft,100000000,Schätzung,Heizölverbr.,-,WAHR,,-,-,-,-,-,820000,kg/a,
145,2007,Betrieb,AG,Chemische Fabrik Schärer & Schläpfer AG,,Chemische Fabrik Schärer & Schläpfer AG,52173451,239600,632840,Juraweg 45,4852,Rothrist,0,0,Chemische Industrie,8,Stickstoffoxide,,andere Gase,Luft,100000,Schätzung,Heizölverbr.,-,WAHR,,-,-,-,-,-,5,kg/a,
146,2007,Betrieb,AG,Chemische Fabrik Schärer & Schläpfer AG,,Chemische Fabrik Schärer & Schläpfer AG,52173451,239600,632840,Juraweg 45,4852,Rothrist,0,0,Chemische Industrie,11,Schwefeloxide,,andere Gase,Luft,150000,Schätzung,Heizölverbr.,-,WAHR,,-,-,-,-,-,6,kg/a,
147,2007,Betrieb,AG,Chemische Fabrik Schärer & Schläpfer AG,,Chemische Fabrik Schärer & Schläpfer AG,52173451,239600,632840,Juraweg 45,4852,Rothrist,0,0,Chemische Industrie,12,Gesamtstickstoff,,Anorganische Stoffe,Abwasser,50000,Schätzung,514,-,WAHR,,-,-,-,-,-,100,kg/a,
148,2007,Betrieb,AG,Chemische Fabrik Schärer & Schläpfer AG,,Chemische Fabrik Schärer & Schläpfer AG,52173451,239600,632840,Juraweg 45,4852,Rothrist,0,0,Chemische Industrie,13,Gesamtphosphor,,Anorganische Stoffe,Abwasser,5000,Schätzung,536,-,WAHR,,-,-,-,-,-,20,kg/a,
149,2007,Betrieb,AG,Chemische Fabrik Schärer & Schläpfer AG,,Chemische Fabrik Schärer & Schläpfer AG,52173451,239600,632840,Juraweg 45,4852,Rothrist,0,0,Chemische Industrie,64,NP/NPE,,Andere organische Stoffe,Abwasser,1,Schätzung,512,-,WAHR,,-,-,-,-,-,2400,kg/a,
150,2007,Betrieb,AG,Chemische Fabrik Schärer & Schläpfer AG,,Chemische Fabrik Schärer & Schläpfer AG,52173451,239600,632840,Juraweg 45,4852,Rothrist,0,0,Chemische Industrie,66,Ethylenoxid,75-21-8,Andere organische Stoffe,Abwasser,10,Schätzung,Abwasseranalytik,-,WAHR,,-,-,-,-,-,5,kg/a,
151,2007,Betrieb,AG,Chemische Fabrik Schärer & Schläpfer AG,,Chemische Fabrik Schärer & Schläpfer AG,52173451,239600,632840,Juraweg 45,4852,Rothrist,0,0,Chemische Industrie,76,TOC,,Andere organische Stoffe,Abwasser,50000,Messung,Abwassermonitoring,-,WAHR,,-,-,-,-,-,30110,kg/a,
152,2007,Betrieb,SH,Cilag AG,,Cilag AG,50045784,285300,690198,Hochstrasse 201-209,8205,Schaffhausen,211000,2110,Chemische Industrie,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Beseitigung,-,-,-,-,Schweiz,1643529,kg/a,
153,2007,Betrieb,SH,Cilag AG,,Cilag AG,50045784,285300,690198,Hochstrasse 201-209,8205,Schaffhausen,211000,2110,Chemische Industrie,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Verwertung,-,-,-,-,Schweiz,3734391,kg/a,
154,2007,Betrieb,SH,Cilag AG,,Cilag AG,50045784,285300,690198,Hochstrasse 201-209,8205,Schaffhausen,211000,2110,Chemische Industrie,,Sonderabfall,,,Abfall,2000,-,,Ja,FALSCH,Verwertung,W.C. Heraeus GmbH,Heraeusstrasse 12-14,63450,W.C. Heraeus GmbH,Deutschland,2725,kg/a,
155,2007,Betrieb,SH,Cilag AG,,Cilag AG,50045784,285300,690198,Hochstrasse 201-209,8205,Schaffhausen,211000,2110,Chemische Industrie,73,Toluol,108-88-3,Andere organische Stoffe,Abwasser,200,Messung,Tagesmischproben mit GC ,-,WAHR,,-,-,-,-,-,482.2,kg/a,
156,2007,Betrieb,SH,Cilag AG,,Cilag AG,50045784,285300,690198,Hochstrasse 201-209,8205,Schaffhausen,211000,2110,Chemische Industrie,76,TOC,,Andere organische Stoffe,Abwasser,50000,Messung,TC Analyzer der Monatsmischproben,-,WAHR,,-,-,-,-,-,75555,kg/a,
157,2007,Betrieb,VS,Cimo SA,,Cimo SA,64601320,122500,563500,Avenue de l'Ile-au-Bois,1870,Monthey,382100,3821,Abfall- und Abwasserbewirtschaftung,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Beseitigung,-,-,-,-,Schweiz,4806472,kg/a,
158,2007,Betrieb,VS,Cimo SA,,Cimo SA,64601320,122500,563500,Avenue de l'Ile-au-Bois,1870,Monthey,382100,3821,Abfall- und Abwasserbewirtschaftung,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Verwertung,-,-,-,-,Schweiz,1411291,kg/a,
159,2007,Betrieb,VS,Cimo SA,,Cimo SA,64601320,122500,563500,Avenue de l'Ile-au-Bois,1870,Monthey,382100,3821,Abfall- und Abwasserbewirtschaftung,3,Kohlendioxid,124-38-9,Treibhausgase,Luft,100000000,Berechnung,-,-,WAHR,,-,-,-,-,-,167750000,kg/a,
160,2007,Betrieb,VS,Cimo SA,,Cimo SA,64601320,122500,563500,Avenue de l'Ile-au-Bois,1870,Monthey,382100,3821,Abfall- und Abwasserbewirtschaftung,8,Stickstoffoxide,,andere Gase,Luft,100000,Messung,Diverses techniques,-,WAHR,,-,-,-,-,-,122200,kg/a,
161,2007,Betrieb,VS,Cimo SA,,Cimo SA,64601320,122500,563500,Avenue de l'Ile-au-Bois,1870,Monthey,382100,3821,Abfall- und Abwasserbewirtschaftung,12,Gesamtstickstoff,,Anorganische Stoffe,Boden,50000,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
162,2007,Betrieb,VS,Cimo SA,,Cimo SA,64601320,122500,563500,Avenue de l'Ile-au-Bois,1870,Monthey,382100,3821,Abfall- und Abwasserbewirtschaftung,12,Gesamtstickstoff,,Anorganische Stoffe,Wasser,50000,Messung,Spectroscopie,-,WAHR,,-,-,-,-,-,91000,kg/a,
163,2007,Betrieb,VS,Cimo SA,,Cimo SA,64601320,122500,563500,Avenue de l'Ile-au-Bois,1870,Monthey,382100,3821,Abfall- und Abwasserbewirtschaftung,13,Gesamtphosphor,,Anorganische Stoffe,Boden,5000,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
164,2007,Betrieb,VS,Cimo SA,,Cimo SA,64601320,122500,563500,Avenue de l'Ile-au-Bois,1870,Monthey,382100,3821,Abfall- und Abwasserbewirtschaftung,13,Gesamtphosphor,,Anorganische Stoffe,Wasser,5000,Messung,Spectroscopie,-,WAHR,,-,-,-,-,-,10200,kg/a,
165,2007,Betrieb,VS,Cimo SA,,Cimo SA,64601320,122500,563500,Avenue de l'Ile-au-Bois,1870,Monthey,382100,3821,Abfall- und Abwasserbewirtschaftung,24,Zink & Verb.,7440-66-6,Schwermetalle,Boden,100,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
166,2007,Betrieb,VS,Cimo SA,,Cimo SA,64601320,122500,563500,Avenue de l'Ile-au-Bois,1870,Monthey,382100,3821,Abfall- und Abwasserbewirtschaftung,24,Zink & Verb.,7440-66-6,Schwermetalle,Luft,200,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
167,2007,Betrieb,VS,Cimo SA,,Cimo SA,64601320,122500,563500,Avenue de l'Ile-au-Bois,1870,Monthey,382100,3821,Abfall- und Abwasserbewirtschaftung,24,Zink & Verb.,7440-66-6,Schwermetalle,Wasser,100,Messung,ICP,-,WAHR,,-,-,-,-,-,428,kg/a,
168,2007,Betrieb,VS,Cimo SA,,Cimo SA,64601320,122500,563500,Avenue de l'Ile-au-Bois,1870,Monthey,382100,3821,Abfall- und Abwasserbewirtschaftung,34,"1,2-Dichlorethan",107-06-2,Chlorhaltige organische Stoffe,Boden,10,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
169,2007,Betrieb,VS,Cimo SA,,Cimo SA,64601320,122500,563500,Avenue de l'Ile-au-Bois,1870,Monthey,382100,3821,Abfall- und Abwasserbewirtschaftung,34,"1,2-Dichlorethan",107-06-2,Chlorhaltige organische Stoffe,Luft,1000,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
170,2007,Betrieb,VS,Cimo SA,,Cimo SA,64601320,122500,563500,Avenue de l'Ile-au-Bois,1870,Monthey,382100,3821,Abfall- und Abwasserbewirtschaftung,34,"1,2-Dichlorethan",107-06-2,Chlorhaltige organische Stoffe,Wasser,10,Messung,GC,-,WAHR,,-,-,-,-,-,168,kg/a,
171,2007,Betrieb,VS,Cimo SA,,Cimo SA,64601320,122500,563500,Avenue de l'Ile-au-Bois,1870,Monthey,382100,3821,Abfall- und Abwasserbewirtschaftung,76,TOC,,Andere organische Stoffe,Wasser,50000,Messung,NDIR,-,WAHR,,-,-,-,-,-,354900,kg/a,
